template_id,post_text,category,cta_type,link_included,image_upload_recommended,recommended_styles,scheduled_at,status,quality_note
second_118,멋있는 세계관도 좋지만\n생활감 있는 배경에 내 얼굴 넣는 재미도 은근 큼\n\n어느 쪽이 더 궁금한지 사람마다 많이 다르더라,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-02 10:54,draft,
first_040,내 얼굴 보고\nAI가 분위기를 꽤 그럴싸하게 잡아내는 순간이 있음\n그게 좀 신기해 ✨\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-02 12:13,draft,
second_119,너라면\n첫 카드로 강한 콘셉트 고를지\n편안한 무드 고를지\n\n이 선택만 봐도 취향 보여서 재밌음,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-02 14:37,draft,
first_139,퍼컬 기능은 진짜 실용 쪽이고\n감성 카드는 재미 쪽인데\n이상하게 둘이 같이 있을 때 더 잘 맞아,text_only,none,no,no,,2026-06-02 17:16,draft,
second_120,서비스가 재밌다고 느껴지는 순간은\n결과를 보기 전인데 이미 머릿속이 바쁠 때더라\n\n카드 이름의 힘이 생각보다 큼,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-02 19:53,draft,
first_239,혼자 만들었지만\n이건 혼자만 보기엔 아까운 결과들이 종종 뜸\n그래서 친구 생각나게 만들고 싶었어,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-02 21:58,draft,
second_121,서로 다른 카드 두 개를 보고\n어느 쪽이 내 얼굴이 더 잘 어울릴지 상상하는 재미가 있음\n\n이건 해보는 재미랑 또 다름,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-03 10:57,draft,
first_041,점심시간에 무난하게 쓸 서비스 찾는 사람 있으면\n이건 설명보다 직접 한 번 돌려보는 게 빠름\n생각보다 금방 이해됨,text_only,none,no,no,,2026-06-03 12:04,draft,
second_122,멋있게 남는 컷이 좋은지\n반응 오기 쉬운 컷이 좋은지\n둘 다 포기 못 하는 사람 많지 않나,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-03 14:25,draft,
first_140,퇴근하고 나면\n나를 설명하는 말보다\n나를 보여주는 한 장이 더 와닿더라 ✨\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-03 17:38,draft,
second_123,AI 사진에서 의외로 중요한 건\n완성 이후보다 선택 직전의 망설임 같음\n\n그 망설임이 즐거우면 결과도 더 재밌게 느껴짐,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-03 19:16,draft,
first_240,밤은 늘 과장된 시간인데\n그래서인지 이런 결과도 낮보다 더 멋있어 보여 👀\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-03 21:26,draft,
second_124,카드 한 장 보고\n친구 얼굴 하나 바로 떠오르면 이미 게임 끝임\n\n그런 장면은 보기 전부터 대화가 시작되더라,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-04 10:30,draft,
first_042,요즘 프사 다 비슷해 보여서\n아예 다른 결로 놀아보고 싶어서 만들었어\n감성 카드 느낌으로,text_only,none,no,no,,2026-06-04 12:27,draft,
second_125,분위기 있는 밤 장면이 더 끌리는지\n캐릭터 확실한 설정이 더 끌리는지\n\n사람들 반응 보면 진짜 반반 느낌임,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-04 14:32,draft,
first_141,친구한테 야 이거 해봐\n딱 이 말 나오게 만들고 싶었어\n생각보다 그런 반응이 제일 반갑더라,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-04 17:43,draft,
second_126,결과물을 보는 재미도 있지만\n나는 아직 안 본 결과를 상상하는 재미가 더 크더라\n\n그래서 카드형 구성이 잘 맞았음,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-04 19:41,draft,
first_241,누워서 휴대폰 보다가\n내 사진으로 다른 세계관의 나를 본다는 거\n생각보다 거부감 없고 꽤 재밌음,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-04 21:19,draft,
second_127,카드 제목만 봐도\n결과를 상상하게 되는 순간이 있지\n\n그런 흐름으로 만든 장면들이 궁금하면\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-05 10:29,draft,
first_043,퍼스널컬러 기능 넣고 나서\n나도 립 고를 때 조금 덜 헤매더라\n이런 소소한 쪽이 의외로 오래감,text_only,none,no,no,,2026-06-05 12:57,draft,
second_128,비슷한 결과에 질렸다면\n이번엔 결과보다 궁금증이 먼저 생기는지부터 봐도 됨\n\n감 오는 카드가 꽤 있을 거야\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-05 14:42,draft,
first_142,오늘 회사에서 말 너무 많이 해서 지쳤는데\n결과물 보고 혼자 조용히 웃은 순간이 있었다\n그런 힘이 있는 서비스면 좋겠다고 생각했어,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-05 17:34,draft,
second_129,비 오는 장면이 먼저인지\n웃긴 콘셉트가 먼저인지\n취향 테스트하듯 골라보는 재미가 있음\n\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-05 19:49,draft,
first_242,몽골 전사 버전은 밤에 보면 더 좋더라\n낮엔 웃겼는데\n밤엔 그냥 멋있어 보였어,text_only,none,no,no,,2026-06-05 21:24,draft,
second_130,결과가 잘 나올 것 같은 카드보다\n어떻게 나올지 모르는 카드가 더 궁금할 때가 있더라\n\n그런 카드들 보려면 styledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-06 10:28,draft,
first_044,내가 보는 너 기능은\n친구들이 날 어떻게 느끼는지 궁금해서 넣었는데\n이상하게 계속 신경 쓰이게 됨,text_only,none,no,no,,2026-06-06 12:43,draft,
second_131,상상부터 시작되는 AI 사진이 은근 드묾\n\n이번엔 그 앞단 감정을 꽤 많이 넣어봤음\n궁금하면 styledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-06 14:50,draft,
first_143,혼자 디자인하고 개발한 거라\n기능 하나하나에 이유가 있는데\n결국 다 나를 다시 보게 한다는 쪽으로 이어지더라,text_only,none,no,no,,2026-06-06 17:04,draft,
second_132,멋있는 쪽 먼저 볼지\n장난스러운 쪽 먼저 볼지\n사람마다 갈리는 포인트가 재밌다\n\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-06 19:43,draft,
first_243,혼자 만드는 입장에선\n이 시간대 클릭 하나가 더 특별하게 남아\n하루 끝에 누가 와준 거니까,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-06 21:26,draft,
second_133,내 얼굴이 어디서 제일 낯설고 재밌게 보일지\n그 궁금증 하나만으로도 충분하더라\n\n몇 개만 보면 감 올 거야\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-07 10:51,draft,
first_045,점심시간 심심풀이 치고는\n결과가 너무 괜찮게 나와서\n나도 조금 당황했어 😳\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-07 12:38,draft,
second_134,보기 전부터 머릿속이 바빠지는 카드가 있다면\n그건 이미 꽤 괜찮은 시작이라고 봄\n\n그런 류 모아둔 곳은 여기\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-07 14:08,draft,
first_144,퇴근길의 감정은 묘해\n피곤한데 그냥 끝내긴 아쉽고\n그 틈에 이런 게 조금 스며드는 것 같아,text_only,none,no,no,,2026-06-07 17:04,draft,
second_135,상상되는 장면보다\n안 상상되는 장면이 더 끌릴 때가 있지\n\n그 맛 좋아하면 styledrop.cloud 한번 보면 됨,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-07 19:22,draft,
first_244,내가 보는 너는\n밤에 친구 생각나면 바로 떠오르는 기능이야\n너는 날 어떻게 보지 싶을 때,text_only,none,no,no,,2026-06-07 21:25,draft,
second_136,혼자 웃고 끝나는 결과보다\n누군가한테 바로 보내고 싶은 결과가 더 힘이 세더라\n\n이번엔 공유했을 때 얘깃거리 생기는 쪽을 꽤 봤다,text_only,none,no,no,,2026-06-08 10:50,draft,
first_046,혼자 만들다 보니까\n누가 와서 한 번 눌러준다는 게\n생각보다 엄청 크게 느껴진다,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-08 12:25,draft,
second_137,재밌는 건\n잘 나온 한 장보다 친구 반응이 붙는 한 장이 더 오래 남는다는 거\n\n그 포인트를 계속 생각하면서 만들었음,text_only,none,no,no,,2026-06-08 14:15,draft,
first_145,아까 내 사진 넣어봤는데\n오늘따라 유난히 무드 있게 나와서\n괜히 저장해뒀다 👀\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-08 17:42,draft,
second_138,이런 서비스는\n혼자 보기 좋은 카드와 친구 보내기 좋은 카드가 완전히 다르더라\n\n둘 다 챙기려고 톤을 꽤 나눠봤음,text_only,none,no,no,,2026-06-08 19:05,draft,
first_245,프사 고민이 제일 심해지는 시간도 밤인 것 같아\n그래서 이 시간대에 AI 프로필 반응이 좋나 봄 ✨\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-08 21:56,draft,
second_139,“야 이건 너다”\n이 말이 자연스럽게 나오는 카드가 생각보다 중요했음\n\n설명보다 반응이 먼저 나오니까,text_only,none,no,no,,2026-06-09 10:47,draft,
first_047,점심시간 5분 남았을 때\n딱 해보기 좋은 정도의 가벼움\n근데 결과는 꽤 오래 남음,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-09 12:52,draft,
second_140,혼자만 재밌으면 금방 식는데\n누가 한 번 받아주면 갑자기 서비스 체감이 확 커지더라\n\n공유성 보는 이유가 딱 그거임,text_only,none,no,no,,2026-06-09 14:01,draft,
first_146,내가 만든 서비스라고 해서\n무조건 좋게 보진 않거든\n근데 이건 진짜 내가 먼저 꽤 자주 쓰게 됐어,text_only,none,no,no,,2026-06-09 17:32,draft,
second_141,AI 사진에서 저장보다 공유가 먼저 일어나는 순간이 있음\n\n그건 결과가 예뻐서라기보다\n보여주고 싶은 장면이기 때문이더라,text_only,none,no,no,,2026-06-09 19:44,draft,
first_246,잠들기 전에 별생각 없이 보다가\n갑자기 내 셀카첩 정리하게 되는 서비스\n이런 건 좀 위험하지,text_only,none,no,no,,2026-06-09 21:07,draft,
second_142,친구한테 보내기 좋은 결과는\n완벽한 컷보다 한마디 붙이기 쉬운 컷이더라\n\n반응하기 편한 결과가 확실히 셈,text_only,none,no,no,,2026-06-10 10:21,draft,
first_048,이건 후기라기보다 고백인데\n내 사진으로 돌려보고\n제일 많이 놀란 사람이 바로 나였음,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-10 12:09,draft,
second_143,2인 카드 넣으면서 느낀 건\n혼자 보는 재미랑 같이 보는 재미가 정말 다르다는 거였음\n\n같이 넣는 순간 대화 소재가 바로 생김,text_only,none,no,no,,2026-06-10 14:52,draft,
first_147,회사가 끝난 뒤의 얼굴은\n낮보다 솔직해서 더 재밌는 결과가 나오는 것 같아\n이상하게 그 시간이 있음,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-10 17:56,draft,
second_144,혼자 노는 서비스는 많지만\n친구 하나만 끌어들여도 재미가 달라지는 서비스는 의외로 적더라\n\n이번엔 그쪽에 신경을 많이 썼음,text_only,none,no,no,,2026-06-10 19:25,draft,
first_247,나를 다르게 보여주는 건 많은데\n나를 다르게 느끼게 하는 건 생각보다 적더라\n그래서 그쪽을 해보고 싶었어,text_only,none,no,no,,2026-06-10 21:58,draft,
second_145,가볍게 카톡에 던졌을 때\n바로 답장 오는 결과는 확실히 따로 있더라\n\n그런 결과가 오래 남는 편임,text_only,soft,no,no,,2026-06-11 10:51,draft,
first_049,엄청 대단한 걸 하자는 건 아니고\n그냥 내 얼굴이 다른 무드로 바뀌는 걸 보는 재미\n그걸 꽤 신경 써서 만들었어,text_only,none,no,no,,2026-06-11 12:25,draft,
second_146,멋있는 결과를 친구한테 보내는 편인지\n웃긴 결과를 더 잘 보내는 편인지\n\n이거 꽤 사람 성향 보이더라,text_only,none,no,no,,2026-06-11 14:27,draft,
first_148,AI 감독한테 심사받는 기능은\n처음엔 그냥 장난이었는데\n친구들이 제일 많이 얘기한 건 그거였어,text_only,none,no,no,,2026-06-11 17:22,draft,
second_147,단톡방에서 반응 오는 카드가 있고\n개인톡에서 더 웃긴 카드가 있더라\n\n공유 맥락까지 달라지는 게 재밌었음,text_only,none,no,no,,2026-06-11 19:34,draft,
first_248,밤에는 자꾸\n내 얼굴이 아니라 내 분위기를 보게 돼\n이 서비스가 그 포인트를 잘 건드리는 듯,text_only,none,no,no,,2026-06-11 21:21,draft,
second_148,혼자 보기 좋게만 만들면\n생각보다 금방 끝나는 경우가 많았음\n\n누가 한 명 떠오르는 순간부터 훨씬 오래 가더라,text_only,none,no,no,,2026-06-12 10:25,draft,
first_050,점심에 잠깐 들어왔다가\n생각보다 오래 보게 되면\n그건 내가 의도한 거 맞음 😶\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-12 12:04,draft,
second_149,서비스를 다 쓰고 나서 기억나는 건\n결과 자체보다 누구 반응이었는지도 크더라\n\n그래서 공유 흐름을 꽤 중요하게 봤음,text_only,none,no,no,,2026-06-12 14:16,draft,
first_149,오늘 내가 좀 흐리게 느껴지는 날엔\n다른 버전의 나를 한 번 보는 것도 괜찮더라\n그게 생각보다 힘이 됨,text_only,none,no,no,,2026-06-12 17:32,draft,
second_150,친구랑 같이 넣어보면 재밌는 장면이 있고\n혼자 해야 더 살아나는 장면이 있음\n\n이 차이 보는 것도 은근 재밌다,text_only,none,no,no,,2026-06-12 19:51,draft,
first_249,혼자 만들고 올려두면\n반응 없을까 봐 괜히 더 들여다보게 되는데\n밤엔 그 마음이 배로 커진다,text_only,none,no,no,,2026-06-12 21:05,draft,
second_151,혼자 보다가도\n딱 한 명 떠오르면 그 결과는 성공한 거더라\n\n이번엔 그런 장면들을 많이 넣고 싶었음,text_only,none,no,no,,2026-06-13 10:03,draft,
first_051,내가 직접 디자인한 화면 위에\n내 얼굴 결과물이 뜨는 거 보니까\n묘하게 기분 이상하더라,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-13 12:04,draft,
second_152,결과가 좋아도 공유가 안 되면\n의외로 빨리 잊히는 경우가 많았음\n\n반응이 오가는 순간이 서비스 기억을 더 키우더라,text_only,none,no,no,,2026-06-13 14:00,draft,
first_150,퇴근길에 서비스 올린 사람 마음은 딱 하나야\n누가 재미있게 써주면 좋겠다\n그 이상도 이하도 아님\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-13 17:07,draft,
second_153,이거 혼자 보기보다\n친구한테 던졌을 때 더 재밌는 카드가 꽤 있음\n\n특히 결과에 한마디 붙이기 쉬운 쪽이 반응이 빠르더라,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-13 19:40,draft,
first_250,지금 이 시간에 보면\n한 번쯤 해봐야 할 것 같은 기분이 슬쩍 올라와\n딱 그 정도의 FOMO는 있는 편 🌙\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-13 21:26,draft,
second_154,친구 셀카 넣어서 해볼 땐\n멋있는 장면이 더 좋은지 웃긴 장면이 더 좋은지 궁금함\n\n나는 의외로 후자가 반응 더 좋았음,soft_cta,soft,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-14 10:43,draft,
first_052,사진 하나로 끝나게 해둔 건\n복잡하면 나부터 안 하니까\n진짜 최대한 가볍게 만들었어,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-14 12:30,draft,
second_155,공유 잘 되는 결과는\n완벽해서가 아니라 말 붙이기 쉬워서더라\n\n“이거 너 아님?” 한 줄 나오는 쪽이 진짜 셈,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-14 14:14,draft,
first_151,하루를 정리하는 방법이 꼭 거창할 필요는 없더라\n내 얼굴이 다른 무드로 바뀌는 걸 보는 것만으로도\n은근 마음이 움직여,text_only,none,no,no,,2026-06-14 17:31,draft,
second_156,너라면 친구한테 먼저 보낼 카드가\n분위기 있는 쪽일지 장난스러운 쪽일지 궁금하다\n\n이 선택 꽤 성향 드러남,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-14 19:14,draft,
first_251,오늘 하루 아무것도 안 했는데\n이거 하나 해보면 괜히 뭔가 한 느낌이 남음\n밤엔 그런 소소한 게 중요하더라,text_only,none,no,no,,2026-06-14 21:28,draft,
second_157,혼자 돌려보는 재미도 있지만\n나는 누가 반응해줄 때 이 서비스가 더 살아난다고 느꼈음\n\n그래서 공유 흐름도 가볍게 만들었다,soft_cta,soft,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-15 10:21,draft,
first_053,서부 총잡이 버전은 진짜\n친구들끼리 돌려보면 웃길 것 같아\n근데 또 결과는 의외로 멋있음,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-15 12:28,draft,
second_158,단톡방에 올리기 좋은 결과와\n스토리에 올리기 좋은 결과는 진짜 다르더라\n\n둘 중 어디에 더 올릴 것 같은지 궁금함,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-15 14:35,draft,
first_152,내가 보는 너는\n질문하기 민망한 걸 조금 덜 민망하게 만든 기능이야\n친구 사이에서 특히 재밌더라,text_only,none,no,no,,2026-06-15 17:13,draft,
second_159,친구랑 같이 넣어보는 카드들은\n생각보다 결과보다 반응 보는 재미가 더 큼\n\n같이 웃으면 체감이 확 달라짐,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-15 19:16,draft,
first_252,AI 오디션은 진짜\n밤에 보면 더 진지하게 받아들이게 됨\n알면서도 좀 몰입하게 돼,text_only,none,no,no,,2026-06-15 21:50,draft,
second_160,같이 사진 넣어볼 사람 한 명 떠오르면\n이런 서비스는 이미 절반은 성공한 느낌임\n\n다들 그런 사람 하나쯤 있지 않나,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-16 10:02,draft,
first_054,점심시간에 뭔가 새로 눌러보고 싶은데\n무거운 서비스는 싫고\n딱 그 사이에 놓고 싶었어,soft_cta,soft,no,yes,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-16 12:28,draft,
second_161,AI 오디션류 콘텐츠를 붙인 이유도\n혼자 보기에 끝나지 않게 하려는 게 컸음\n\n결과 리포트가 있으면 확실히 얘기가 생김,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-16 14:53,draft,
first_153,퇴근 시간에는\n좋다 싫다보다\n이상하게 오래 생각나는 게 더 중요한 것 같아\n그래서 결과의 여운을 신경 썼어,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-16 17:47,draft,
second_162,친구가 보내준 결과물 중에\n유독 오래 기억나는 건 웃긴 쪽인지 멋있는 쪽인지 궁금함\n\n나는 웃긴 쪽이 더 오래 남더라,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-16 19:14,draft,
first_253,내 사진이 감성 카드처럼 남으니까\n생각보다 오래 보게 되더라\n그냥 필터랑은 좀 다른 결이 있어,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-16 21:37,draft,
second_163,공유하기 좋은 서비스는\n설명 안 붙여도 바로 반응할 포인트가 있더라\n\n그 한 번의 반응이 꽤 크다,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-17 10:22,draft,
first_055,내 얼굴이 이렇게까지\n캐릭터처럼 바뀔 수 있구나 싶어서\n혼자 몇 번 더 돌려봤다 🤠\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-17 12:56,draft,
second_164,2인 카드 좋아하는 사람들은\n대체로 결과보다 상황 설정을 더 재밌어하더라\n\n이 취향 공감하는 사람 꽤 있을 듯,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-17 14:34,draft,
first_154,혼자 만드는 사람 특징인지\n사람들 반응 상상하다가\n괜히 더 늦게까지 손보게 된다,text_only,none,no,no,,2026-06-17 17:02,draft,
second_165,혼자 보는 용도로는 안 열었을 카드도\n친구랑 같이 할 생각하면 갑자기 끌릴 때가 있음\n\n그 감정이 은근 재밌음,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-17 19:31,draft,
first_254,혼자 만드는 사람 마음이란 게\n결국 누군가 저장해뒀다는 상상만으로도 좀 행복해짐\n그래서 더 조심스럽게 만들었어,text_only,none,no,no,,2026-06-17 21:05,draft,
second_166,친구 얼굴 넣어봤을 때\n진지한 콘셉트가 더 웃긴지\n가벼운 콘셉트가 더 웃긴지\n\n이거 해보면 생각보다 갈림,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-18 10:52,draft,
first_056,이거 만들면서 느낀 건\n사람들이 예쁜 사진보다\n자기 분위기 잘 나온 한 장을 더 좋아한다는 거,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-18 12:56,draft,
second_167,저장보다 공유가 먼저 나오는 결과는\n확실히 따로 있음\n\n내 기준엔 반응할 문장이 저절로 떠오르는 결과가 그렇더라,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-18 14:41,draft,
first_155,오늘 하루 그냥 지나간 것 같았는데\n결과물 한 장 건지고 나니까\n갑자기 오늘이 조금 특별해진 느낌이었어 🙂\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-18 17:39,draft,
second_168,이거 친구한테 보내면\n“뭐야 ㅋㅋ”가 먼저 나올지 “오 괜찮네”가 먼저 나올지\n예상하는 재미도 있음,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-18 19:41,draft,
first_255,이 시간엔 친구한테\n야 나 이거 해봤는데 너도 해봐\n보내기 딱 좋음 😶\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-18 21:15,draft,
second_169,좋은 결과는 혼자 아끼게 되고\n재밌는 결과는 꼭 보내게 되더라\n\n이번엔 후자의 순간을 더 늘리고 싶었음,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-19 10:56,draft,
first_057,내가 만든 서비스라 더 그런지\n결과 뜨는 순간마다 아직도 약간 긴장됨\n반응이 너무 궁금해서,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-19 12:39,draft,
second_170,친구랑 같이 해보는 서비스는\n결과물 자체보다 대화가 생기느냐가 더 중요하더라\n\n나는 그쪽을 꽤 크게 봤다,soft_cta,none,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-19 14:47,draft,
first_156,친구한테 조용히 보내기 좋은 서비스\n너 이거 하면 어떤 결과 나올지 궁금하다\n이 말 붙이기 딱 좋음,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-19 17:41,draft,
second_171,가볍게 보내봤는데\n상대가 자기 사진으로 다시 해보는 순간이 있음\n\n그 흐름이 생기면 서비스가 확 살아난다,soft_cta,soft,no,no,datecam-film|dreamy-celebratory|coquette-ribbon,2026-06-19 19:14,draft,
first_256,나도 원래 밤엔 뭐 잘 안 시작하는데\n이건 한 장만 올려보자 했다가\n은근 길어졌어,text_only,none,no,no,,2026-06-19 21:45,draft,
second_172,혼자 보기보다\n친구 하나 떠오를 때 더 재밌는 카드들이 있음\n\n공유성 있는 쪽 좋아하면 여기서 바로 감 올 거야\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-20 10:04,draft,
first_058,AI 프로필은 솔직히 기대 안 했는데\n의외로 가장 바로 쓰고 싶어진 기능이었어\n프사 갈아타고 싶을 정도,text_only,none,no,no,,2026-06-20 12:33,draft,
second_173,친구한테 먼저 보낼 카드가\n멋있는 쪽인지 웃긴 쪽인지 골라보는 재미가 있음\n\n같이 보기 좋은 장면들은 여기\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-20 14:20,draft,
first_157,퇴근길에 퍼스널컬러 결과 보면\n내가 왜 자꾸 같은 색만 고르는지\n조금은 이해하게 돼,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-20 17:48,draft,
second_174,2인 카드가 왜 재밌냐면\n결과보다 대화가 먼저 생기기 때문이더라\n\n그 감각 궁금하면 styledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-20 19:41,draft,
first_257,서부 총잡이 결과 보고\n괜히 내 안에 저런 표정이 있었나 싶더라\n이런 발견이 재밌음,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|idol-photocard,2026-06-20 21:35,draft,
second_175,혼자 보기에 끝나는 서비스는 금방 식고\n공유 한번 붙는 순간 체감이 확 달라짐\n\n그쪽 흐름 신경 쓴 건 여기서 볼 수 있음\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-21 10:45,draft,
first_059,퍼컬도 넣고\n감성 카드도 넣고\n오디션도 넣고\n결국 다 나를 다르게 보는 재미 쪽으로 모이더라,text_only,none,no,no,,2026-06-21 12:26,draft,
second_176,반응 오기 쉬운 결과를 좋아한다면\n이건 친구랑 같이 볼 때 더 재밌을 수 있음\n\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-21 14:46,draft,
first_158,내 얼굴이 갑자기 우주비행사로 나왔는데\n웃기기보다 묘하게 잘 어울려서\n오히려 진지하게 보게 되더라,text_only,none,no,no,,2026-06-21 17:46,draft,
second_177,단톡방용 결과가 좋은지\n스토리용 결과가 좋은지\n그 취향부터 나뉘는 게 재밌다\n\nstyledrop.cloud,direct_cta,none,yes,no,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-06-21 19:47,draft,
first_258,퍼스널컬러처럼 실용적인 것도 있고\n그냥 놀기 좋은 것도 있는데\n밤엔 둘 다 다르게 들어와,text_only,none,no,no,,2026-06-21 21:23,draft,
